"avatar href","title href","title","company href","company-name","title-salary","city-text","exp","item-tag","item-tag href","item-tag 2","item-tag href 2","item-tag 3","remaining-items","item-tag 4","remaining-items 2","address","btn href","item-tag href 3","item-tag href 4","item-tag 6"
"https://www.topcv.vn/viec-lam/android-developer/2034439.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","https://www.topcv.vn/viec-lam/android-developer/2034439.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","Android Developer","https://www.topcv.vn/cong-ty/cong-ty-co-phan-cong-nghe-phan-mem-tinh-van/102136.html","Công ty Cổ phần Công nghệ Phần mềm Tinh Vân","20 - 27 triệu","Hà Nội","3 năm","Mobile Developer","https://www.topcv.vn/tim-viec-lam-mobile-developer-cr257cb258cl274","IT - Phần mềm","https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3","T...","+4","Mobile Developer","+6","2 tuần trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?page=30&saturday_status=0&sba=1&type_keyword=1&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","https://www.topcv.vn/tim-viec-lam-mobile-developer-cr257cb258cl274","https://www.topcv.vn/tim-viec-lam-nghi-thu-7","IT..."
"https://www.topcv.vn/viec-lam/ruby-on-rails/2034414.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","https://www.topcv.vn/viec-lam/ruby-on-rails/2034414.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","Ruby On Rails","https://www.topcv.vn/cong-ty/cong-ty-co-phan-cong-nghe-phan-mem-tinh-van/102136.html","Công ty Cổ phần Công nghệ Phần mềm Tinh Vân","20 - 28 triệu","Hà Nội","4 năm","Software Engineer","https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271","IT - Phần mềm","https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3","","+3","Software Engineer","+5","2 tuần trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?page=30&saturday_status=0&sba=1&type_keyword=1&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271","https://www.topcv.vn/tim-viec-lam-nghi-thu-7","I..."
"https://www.topcv.vn/viec-lam/angular-developer-bank/2057335.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","https://www.topcv.vn/viec-lam/angular-developer-bank/2057335.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","Angular Developer (Bank)","https://www.topcv.vn/cong-ty/cong-ty-co-phan-cong-nghe-phan-mem-tinh-van/102136.html","Công ty Cổ phần Công nghệ Phần mềm Tinh Vân","20 - 26 triệu","Hà Nội","3 năm","Software Engineer","https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271","IT - Phần mềm","https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3","","+2","Software Engineer","+4","2 tuần trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?page=30&saturday_status=0&sba=1&type_keyword=1&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271","https://www.topcv.vn/tim-viec-lam-nghi-thu-7","I..."
"https://www.topcv.vn/viec-lam/business-analyst-lead-senior/2119360.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","https://www.topcv.vn/viec-lam/business-analyst-lead-senior/2119360.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","Business Analyst (Lead/Senior)","https://www.topcv.vn/cong-ty/cong-ty-co-phan-dau-tu-cong-nghe-doi-moi-viet/254247.html","CÔNG TY CỔ PHẦN ĐẦU TƯ CÔNG NGHỆ & ĐỔI MỚI VIỆT","Thoả thuận","Hà Nội","3 năm","Business Analyst (Phân tích nghiệp vụ)","https://www.topcv.vn/tim-viec-lam-business-analyst-phan-tich-nghiep-vu-cr257cb268cl322","","","IT...","+6","Business Analyst (...","+6","2 tuần trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?page=30&saturday_status=0&sba=1&type_keyword=1&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","","",""
"https://www.topcv.vn/viec-lam/quality-control/2039538.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","https://www.topcv.vn/viec-lam/quality-control/2039538.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","Quality Control","https://www.topcv.vn/cong-ty/cong-ty-co-phan-dich-vu-cong-nghe-tin-hoc-hpt/141408.html","CÔNG TY CỔ PHẦN DỊCH  VỤ CÔNG NGHỆ TIN HỌC HPT","Thoả thuận","Hồ Chí Minh (mới)","2 năm","Software Tester (Automation & Manual)","https://www.topcv.vn/tim-viec-lam-software-tester-automation-manual-cr257cb259cl277","","","Ngh...","+3","Software Tester (A...","+3","2 tuần trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?page=30&saturday_status=0&sba=1&type_keyword=1&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","","",""
"https://www.topcv.vn/viec-lam/data-engineer/2039474.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","https://www.topcv.vn/viec-lam/data-engineer/2039474.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","Data Engineer","https://www.topcv.vn/cong-ty/cong-ty-co-phan-dich-vu-cong-nghe-tin-hoc-hpt/141408.html","CÔNG TY CỔ PHẦN DỊCH  VỤ CÔNG NGHỆ TIN HỌC HPT","Thoả thuận","Hồ Chí Minh (mới)","2 năm","Software Engineer","https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271","Nghỉ thứ 7","https://www.topcv.vn/tim-viec-lam-nghi-thu-7","2 năm kinh ng...","+2","Software Engineer","+3","2 tuần trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?page=30&saturday_status=0&sba=1&type_keyword=1&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271","","N..."
"https://www.topcv.vn/brand/vpbank/tuyen-dung/cvcc-van-hanh-he-thong-thu-hoi-no-ta108-id3233-j2119107.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","https://www.topcv.vn/brand/vpbank/tuyen-dung/cvcc-van-hanh-he-thong-thu-hoi-no-ta108-id3233-j2119107.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","CVCC Vận Hành Hệ Thống Thu Hồi Nợ - TA108 - ID3233","https://www.topcv.vn/brand/vpbank?id=493","Ngân Hàng TMCP Việt Nam Thịnh Vượng (VPBank)","Thoả thuận","Hà Nội & Hồ Chí Minh (mới)","3 năm","System Administrator","https://www.topcv.vn/tim-viec-lam-system-administrator-cr257cb262cl291","Ngân hàng","https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=16","Ti...","+12","System Administrat...","+14","2 tuần trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?page=30&saturday_status=0&sba=1&type_keyword=1&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","","https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=17",""
"https://www.topcv.vn/viec-lam/it-project-manager/2017251.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","https://www.topcv.vn/viec-lam/it-project-manager/2017251.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","IT Project Manager","https://www.topcv.vn/cong-ty/cong-ty-cp-fint-viet-nam/189709.html","Công ty CP FINT Việt Nam","Thoả thuận","Hà Nội","3 năm","IT Project Manager","https://www.topcv.vn/tim-viec-lam-it-project-manager-cr257cb265cl305","IT - Phần mềm","https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3","Nghỉ thứ ...","+3","IT Project Manager","+4","2 tuần trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?page=30&saturday_status=0&sba=1&type_keyword=1&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","https://www.topcv.vn/tim-viec-lam-it-project-manager-cr257cb265cl305","",""
"https://www.topcv.vn/viec-lam/nodejs-developer/2084338.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","https://www.topcv.vn/viec-lam/nodejs-developer/2084338.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","NodeJS Developer","https://www.topcv.vn/cong-ty/fpt-software/3.html","FPT Software","Thoả thuận","Hồ Chí Minh (mới)","Dưới 1 năm","Software Engineer","https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271","IT - Phần mềm","https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3","","+3","Software Engineer","+5","2 tuần trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?page=30&saturday_status=0&sba=1&type_keyword=1&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271","https://www.topcv.vn/tim-viec-lam-nghi-thu-7","I..."
"https://www.topcv.vn/brand/vpbank/tuyen-dung/senior-system-analyst-ha-noi-ta174-j2112438.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","https://www.topcv.vn/brand/vpbank/tuyen-dung/senior-system-analyst-ha-noi-ta174-j2112438.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","Senior System Analyst - Hà Nội - TA174","https://www.topcv.vn/brand/vpbank?id=493","Ngân Hàng TMCP Việt Nam Thịnh Vượng (VPBank)","Thoả thuận","Hà Nội","3 năm","Business Analyst (Phân tích nghiệp vụ)","https://www.topcv.vn/tim-viec-lam-business-analyst-phan-tich-nghiep-vu-cr257cb268cl322","","","3 ...","+2","Business Analyst (...","+2","2 tuần trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?page=30&saturday_status=0&sba=1&type_keyword=1&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","","",""
"https://www.topcv.vn/viec-lam/tro-giang-lap-trinh-fulltime/2118690.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","https://www.topcv.vn/viec-lam/tro-giang-lap-trinh-fulltime/2118690.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","Trợ Giảng Lập Trình Fulltime","https://www.topcv.vn/cong-ty/cong-ty-co-phan-rikkei-education/167799.html","CÔNG TY CỔ PHẦN RIKKEI EDUCATION","6 - 7 triệu","Hà Nội & Hồ Chí Minh (mới)","Không yêu cầu","Trợ giảng bộ môn khác","https://www.topcv.vn/tim-viec-lam-tro-giang-bo-mon-khac-cr477cb482cl529","IT - Phần mềm","https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3","Giáo d...","+10","Trợ giảng bộ môn k...","+11","2 tuần trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?page=30&saturday_status=0&sba=1&type_keyword=1&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","","",""
"https://www.topcv.vn/viec-lam/technical-project-manager-software-hardware/2120345.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","https://www.topcv.vn/viec-lam/technical-project-manager-software-hardware/2120345.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","Technical Project Manager (Software/Hardware)","https://www.topcv.vn/cong-ty/cong-ty-co-phan-g-innovations-viet-nam/25955.html","Công ty Cổ phần G-Innovations Việt Nam","Thoả thuận","Hà Nội","2 năm","IT Project Manager","https://www.topcv.vn/tim-viec-lam-it-project-manager-cr257cb265cl305","","","IT - Phần cứng và máy ...","+6","IT Project Manager","+6","2 tuần trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?page=30&saturday_status=0&sba=1&type_keyword=1&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","https://www.topcv.vn/tim-viec-lam-it-project-manager-cr257cb265cl305","",""
"https://www.topcv.vn/viec-lam/technical-project-manager-software-hardware/2120344.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","https://www.topcv.vn/viec-lam/technical-project-manager-software-hardware/2120344.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","Technical Project Manager (Software/Hardware)","https://www.topcv.vn/cong-ty/cong-ty-co-phan-tap-doan-g/7120.html","Công ty Cổ phần Tập đoàn G","Thoả thuận","Hà Nội","2 năm","IT Project Manager","https://www.topcv.vn/tim-viec-lam-it-project-manager-cr257cb265cl305","IT - Phần mềm","https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3","","+4","IT Project Manager","+6","2 tuần trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?page=30&saturday_status=0&sba=1&type_keyword=1&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","https://www.topcv.vn/tim-viec-lam-it-project-manager-cr257cb265cl305","https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=42",""
"https://www.topcv.vn/viec-lam/business-analyst/2073181.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","https://www.topcv.vn/viec-lam/business-analyst/2073181.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","Business Analyst","https://www.topcv.vn/cong-ty/viettel-software/153463.html","Viettel Software","Thoả thuận","Hà Nội","2 năm","Business Analyst (Phân tích nghiệp vụ)","https://www.topcv.vn/tim-viec-lam-business-analyst-phan-tich-nghiep-vu-cr257cb268cl322","","","IT...","+4","Business Analyst (...","+4","2 tuần trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?page=30&saturday_status=0&sba=1&type_keyword=1&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","","",""
"https://www.topcv.vn/viec-lam/technical-leader/2073111.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","https://www.topcv.vn/viec-lam/technical-leader/2073111.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","Technical Leader","https://www.topcv.vn/cong-ty/viettel-software/153463.html","Viettel Software","Thoả thuận","Hà Nội","4 năm","Software Engineer","https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271","IT - Phần mềm","https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3","","+2","Software Engineer","+4","2 tuần trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?page=30&saturday_status=0&sba=1&type_keyword=1&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271","https://www.topcv.vn/tim-viec-lam-nghi-thu-7","I..."
"https://www.topcv.vn/viec-lam/project-manager/2073139.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","https://www.topcv.vn/viec-lam/project-manager/2073139.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","Project Manager","https://www.topcv.vn/cong-ty/viettel-software/153463.html","Viettel Software","Thoả thuận","Hà Nội","2 năm","IT Project Manager","https://www.topcv.vn/tim-viec-lam-it-project-manager-cr257cb265cl305","IT - Phần mềm","https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3","Nghỉ thứ ...","+3","IT Project Manager","+4","2 tuần trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?page=30&saturday_status=0&sba=1&type_keyword=1&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","https://www.topcv.vn/tim-viec-lam-it-project-manager-cr257cb265cl305","",""
"https://www.topcv.vn/viec-lam/software-engineer-java/2070027.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","https://www.topcv.vn/viec-lam/software-engineer-java/2070027.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","Software Engineer (Java)","https://www.topcv.vn/cong-ty/cong-ty-co-phan-giai-phap-phan-mem-biplus-viet-nam/40269.html","Công ty Cổ phần Giải pháp Phần mềm Biplus Việt Nam","Thoả thuận","Hà Nội","3 năm","Software Engineer","https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271","Nghỉ thứ 7","https://www.topcv.vn/tim-viec-lam-nghi-thu-7","Tiếng Anh Gia...","+3","Software Engineer","+4","3 tuần trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?page=30&saturday_status=0&sba=1&type_keyword=1&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271","","N..."
"https://www.topcv.vn/viec-lam/middle-java-developer/2119766.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","https://www.topcv.vn/viec-lam/middle-java-developer/2119766.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","Middle Java Developer","https://www.topcv.vn/cong-ty/cong-ty-co-phan-giai-phap-phan-mem-biplus-viet-nam/40269.html","Công ty Cổ phần Giải pháp Phần mềm Biplus Việt Nam","Thoả thuận","Hà Nội","3 năm","Backend Developer","https://www.topcv.vn/tim-viec-lam-backend-developer-cr257cb258cl272","IT - Phần mềm","https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3","","+2","Backend Developer","+4","3 tuần trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?page=30&saturday_status=0&sba=1&type_keyword=1&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","https://www.topcv.vn/tim-viec-lam-backend-developer-cr257cb258cl272","https://www.topcv.vn/tim-viec-lam-nghi-thu-7","I..."
"https://www.topcv.vn/viec-lam/nhan-vien-it/2120097.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","https://www.topcv.vn/viec-lam/nhan-vien-it/2120097.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479","Nhân Viên IT","https://www.topcv.vn/cong-ty/chi-nhanh-cong-ty-co-phan-dau-tu-the-gioi-sua-tai-nghe-an/130848.html","Chi Nhánh Công Ty Cổ Phần Đầu Tư Thế Giới Sữa tại Nghệ An","Thoả thuận","Nghệ An","1 năm","Manual Tester","https://www.topcv.vn/tim-viec-lam-manual-tester-cr257cb259cl279","IT - Phần cứng và máy tính","https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=2","I...","+9","Manual Tester","+10","3 tuần trước","javascript:showLoginPopup('https://www.topcv.vn/tim-viec-lam-it?page=30&saturday_status=0&sba=1&type_keyword=1&u_sr_id=LsbKP7TDTVQ7DwsHa7Avs3qnPrYlueKlcHn5OkPo_1777800479%27,%20%27%C4%90%C4%83ng%20nh%E1%BA%ADp%20ho%E1%BA%B7c%20%C4%90%C4%83ng%20k%C3%BD%20%C4%91%E1%BB%83%20l%C6%B0u%20tin%20tuy%E1%BB%83n%20d%E1%BB%A5ng%27)","https://www.topcv.vn/tim-viec-lam-manual-tester-cr257cb259cl279","","IT - ..."
