"ilabel","small-text","imt-3","bg-white href","border-radius-normal src","text-rich-grey","sign-in-view-salary href","position-relative","position-relative href","text-rich-grey 2","text-rich-grey 3","text-reset","text-reset href","text-reset 2","text-reset href 2","text-reset 3","text-reset href 3","text-reset 4","text-reset href 4","text-reset 5","text-reset href 5","text-reset 6","text-reset href 6","stretched-link"
"HOT","Posted
9 days ago","Fullstack NodeJS Developer (Middle)","https://itviec.com/companies/saigon-technology?lab_feature=preview_jd_page","","Saigon Technology","https://itviec.com/sign_in?job=fullstack-nodejs-developer-middle-saigon-technology-2940&job_index=16&view_salary_source=search_page","Fullstack Developer","https://itviec.com/it-jobs/fullstack-developer","Hybrid","Ho Chi Minh","NodeJS","https://itviec.com/it-jobs/nodejs?click_source=Skill+tag","English","https://itviec.com/it-jobs/english?click_source=Skill+tag","JavaScript","https://itviec.com/it-jobs/javascript?click_source=Skill+tag","TypeScript","https://itviec.com/it-jobs/typescript?click_source=Skill+tag","ReactJS","https://itviec.com/it-jobs/reactjs?click_source=Skill+tag","","",""
"HOT","Posted
9 days ago","Business Analyst (Tech) - Attractive Salary","https://itviec.com/companies/buymed?lab_feature=preview_jd_page","","Buymed","https://itviec.com/sign_in?job=business-analyst-tech-attractive-salary-buymed-0744&job_index=17&view_salary_source=search_page","Business Analyst","https://itviec.com/it-jobs/business-analyst","At office","Ho Chi Minh","Business Analysis","https://itviec.com/it-jobs/business-analysis?click_source=Skill+tag","Jira","https://itviec.com/it-jobs/jira?click_source=Skill+tag","SQL","https://itviec.com/it-jobs/sql?click_source=Skill+tag","ERP","https://itviec.com/it-jobs/erp?click_source=Skill+tag","English","https://itviec.com/it-jobs/english?click_source=Skill+tag","System Admin","https://itviec.com/it-jobs/system-admin?click_source=Skill+tag",""
"HOT","Posted
9 days ago","Senior Salesforce Developer","https://itviec.com/companies/simpson-strong-tie-vietnam?lab_feature=preview_jd_page","","Simpson Strong-Tie Vietnam","https://itviec.com/sign_in?job=senior-salesforce-developer-simpson-strong-tie-vietnam-5512&job_index=18&view_salary_source=search_page","Fullstack Developer","https://itviec.com/it-jobs/fullstack-developer","Hybrid","Ho Chi Minh","Salesforce","https://itviec.com/it-jobs/salesforce?click_source=Skill+tag","JavaScript","https://itviec.com/it-jobs/javascript?click_source=Skill+tag","AWS","https://itviec.com/it-jobs/aws?click_source=Skill+tag","Fullstack","https://itviec.com/it-jobs/fullstack?click_source=Skill+tag","English","https://itviec.com/it-jobs/english?click_source=Skill+tag","AI","https://itviec.com/it-jobs/ai?click_source=Skill+tag",""
"HOT","Posted
9 days ago","Kỹ sư Triển khai Hệ thống (System Engineer)","https://itviec.com/companies/ngs?lab_feature=preview_jd_page","","NGS","https://itviec.com/sign_in?job=ky-su-trien-khai-he-thong-system-engineer-ngs-4819&job_index=19&view_salary_source=search_page","Systems Engineer / Administrator","https://itviec.com/it-jobs/systems-engineer-administrator","At office","Ha Noi","System Architecture","https://itviec.com/it-jobs/system-architecture?click_source=Skill+tag","Docker","https://itviec.com/it-jobs/docker?click_source=Skill+tag","Linux","https://itviec.com/it-jobs/linux?click_source=Skill+tag","","","","","","",""
"HOT","Posted
9 days ago","Product Owner Expert (Mobile Banking, eKYC)","https://itviec.com/companies/ngan-hang-thuong-mai-tnhh-mtv-ky-nguyen-thinh-vuong-gpbank?lab_feature=preview_jd_page","https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NjcyNzIyMiwicHVyIjoiYmxvYl9pZCJ9fQ==--5f82d19802042c8c51ce5cfb8c349543d0ca96d2/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fZml0IjpbMTAwLDEwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--2c09c01614b0eadd76dc50ef69cc03e9b7dc664e/Standard%20(1).png","NGÂN HÀNG THƯƠNG MẠI TNHH MTV KỶ NGUYÊN THỊNH VƯỢNG (GPBANK)","https://itviec.com/sign_in?job=product-owner-expert-mobile-banking-ekyc-ngan-hang-thuong-mai-tnhh-mtv-ky-nguyen-thinh-vuong-gpbank-2042&job_index=0&view_salary_source=search_page","Product Owner","https://itviec.com/it-jobs/product-owner","At office","Ha Noi","Product Owner","https://itviec.com/it-jobs/product-owner?click_source=Skill+tag","Digital tokens","https://itviec.com/it-jobs/digital-tokens?click_source=Skill+tag","Business Analysis","https://itviec.com/it-jobs/business-analysis?click_source=Skill+tag","Cloud","https://itviec.com/it-jobs/cloud?click_source=Skill+tag","Agile","https://itviec.com/it-jobs/agile?click_source=Skill+tag","","","+1"
"HOT","Posted
9 days ago","Android Engineer (Java/Kotlin) - Captcha","https://itviec.com/companies/naver-vietnam?lab_feature=preview_jd_page","https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MjM4NzY2MSwicHVyIjoiYmxvYl9pZCJ9fQ==--ea902481f8993444310a1fb4cd09822c9f9af1de/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fZml0IjpbMTAwLDEwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--2c09c01614b0eadd76dc50ef69cc03e9b7dc664e/Naver_Logo(2)-white.png","NAVER VIETNAM","https://itviec.com/sign_in?job=android-engineer-java-kotlin-captcha-naver-vietnam-4037&job_index=1&view_salary_source=search_page","Mobile Application Developer","https://itviec.com/it-jobs/mobile-application-developer","Hybrid","Ho Chi Minh","Android","https://itviec.com/it-jobs/android?click_source=Skill+tag","Java","https://itviec.com/it-jobs/java?click_source=Skill+tag","Kotlin","https://itviec.com/it-jobs/kotlin?click_source=Skill+tag","","","","","","",""
"HOT","Posted
10 days ago","Business Analyst – Insurance Solutions","https://itviec.com/companies/papaya-insurtech?lab_feature=preview_jd_page","https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MjIxNTY5MywicHVyIjoiYmxvYl9pZCJ9fQ==--7c23c43d9ff571cfab6c684fd1a5b4b0a9d6d70f/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fZml0IjpbMTAwLDEwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--2c09c01614b0eadd76dc50ef69cc03e9b7dc664e/78247627_445294849513040_7723159210405396480_n.png","PAPAYA INSURTECH","https://itviec.com/sign_in?job=business-analyst-insurance-solutions-papaya-insurtech-3701&job_index=2&view_salary_source=search_page","Business Analyst","https://itviec.com/it-jobs/business-analyst","At office","Ho Chi Minh","Business Analysis","https://itviec.com/it-jobs/business-analysis?click_source=Skill+tag","API","https://itviec.com/it-jobs/api?click_source=Skill+tag","SQL","https://itviec.com/it-jobs/sql?click_source=Skill+tag","Scrum","https://itviec.com/it-jobs/scrum?click_source=Skill+tag","Agile","https://itviec.com/it-jobs/agile?click_source=Skill+tag","","",""
"HOT","Posted
10 days ago","Database Administrator ( SQL, PostgreSQL, MySQL)","https://itviec.com/companies/cong-ty-tnhh-socotec-viet-nam?lab_feature=preview_jd_page","https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NTQwMzgwMSwicHVyIjoiYmxvYl9pZCJ9fQ==--aee1e8bd278aa671cc805f3e284be07ce1419523/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fZml0IjpbMTAwLDEwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--2c09c01614b0eadd76dc50ef69cc03e9b7dc664e/LOGO%20(1).png","CÔNG TY TNHH SOCOTEC VIỆT NAM","https://itviec.com/sign_in?job=database-administrator-sql-postgresql-mysql-cong-ty-tnhh-socotec-viet-nam-2844&job_index=3&view_salary_source=search_page","Database Administrator","https://itviec.com/it-jobs/database-administrator","At office","Ha Noi - Ho Chi Minh","Database","https://itviec.com/it-jobs/database?click_source=Skill+tag","MongoDB","https://itviec.com/it-jobs/mongodb?click_source=Skill+tag","Python","https://itviec.com/it-jobs/python?click_source=Skill+tag","MySQL","https://itviec.com/it-jobs/mysql?click_source=Skill+tag","PostgreSql","https://itviec.com/it-jobs/postgresql?click_source=Skill+tag","SQL","https://itviec.com/it-jobs/sql?click_source=Skill+tag",""
"HOT","Posted
10 days ago","Technical Project Manager (English)","https://itviec.com/companies/terralogic?lab_feature=preview_jd_page","","Terralogic","https://itviec.com/sign_in?job=technical-project-manager-english-terralogic-1822&job_index=4&view_salary_source=search_page","Manager","https://itviec.com/it-jobs/manager","At office","Ho Chi Minh","Team Management","https://itviec.com/it-jobs/team-management?click_source=Skill+tag","Product Design","https://itviec.com/it-jobs/product-design?click_source=Skill+tag","Project Management","https://itviec.com/it-jobs/project-management?click_source=Skill+tag","","","","","","","+3"
"HOT","Posted
10 days ago","React Native Dev (Up to 2,000 USD)","https://itviec.com/companies/offspring-digital-viet-nam?lab_feature=preview_jd_page","","Offspring Digital Viet Nam","https://itviec.com/sign_in?job=react-native-dev-up-to-2-000-usd-offspring-digital-viet-nam-0827&job_index=5&view_salary_source=search_page","Mobile Application Developer","https://itviec.com/it-jobs/mobile-application-developer","At office","Ha Noi","React Native","https://itviec.com/it-jobs/react-native?click_source=Skill+tag","iOS","https://itviec.com/it-jobs/ios?click_source=Skill+tag","Android","https://itviec.com/it-jobs/android?click_source=Skill+tag","JavaScript","https://itviec.com/it-jobs/javascript?click_source=Skill+tag","ReactJS","https://itviec.com/it-jobs/reactjs?click_source=Skill+tag","","",""
"HOT","Posted
10 days ago","Fresher Data Engineer","https://itviec.com/companies/amigo?lab_feature=preview_jd_page","","Amigo","https://itviec.com/sign_in?job=fresher-data-engineer-amigo-2746&job_index=6&view_salary_source=search_page","Data Engineer","https://itviec.com/it-jobs/data-engineer","At office","Ha Noi","Data Engineer","https://itviec.com/it-jobs/data-engineer?click_source=Skill+tag","Networking","https://itviec.com/it-jobs/networking?click_source=Skill+tag","DevOps","https://itviec.com/it-jobs/devops?click_source=Skill+tag","Database","https://itviec.com/it-jobs/database?click_source=Skill+tag","Cloud","https://itviec.com/it-jobs/cloud?click_source=Skill+tag","","",""
"HOT","Posted
10 days ago",".NET Developer (Middle, Senior, Principal)","https://itviec.com/companies/saigon-technology?lab_feature=preview_jd_page","","Saigon Technology","https://itviec.com/sign_in?job=net-developer-middle-senior-principal-saigon-technology-5030&job_index=7&view_salary_source=search_page","Fullstack Developer","https://itviec.com/it-jobs/fullstack-developer","Hybrid","Ho Chi Minh - Da Nang",".NET","https://itviec.com/it-jobs/.net?click_source=Skill+tag","JavaScript","https://itviec.com/it-jobs/javascript?click_source=Skill+tag","Angular","https://itviec.com/it-jobs/angular?click_source=Skill+tag","SQL","https://itviec.com/it-jobs/sql?click_source=Skill+tag","ASP.NET","https://itviec.com/it-jobs/asp.net?click_source=Skill+tag","C#","https://itviec.com/it-jobs/csharp?click_source=Skill+tag",""
"HOT","Posted
10 days ago","Junior/Middle AI Engineer (AI/ML, Python)","https://itviec.com/companies/kalapa?lab_feature=preview_jd_page","","KALAPA","https://itviec.com/sign_in?job=junior-middle-ai-engineer-ai-ml-python-kalapa-4811&job_index=8&view_salary_source=search_page","AI / Machine Learning Engineer","https://itviec.com/it-jobs/ai-machine-learning-engineer","At office","Ha Noi","AI","https://itviec.com/it-jobs/ai?click_source=Skill+tag","Git","https://itviec.com/it-jobs/git?click_source=Skill+tag","Docker","https://itviec.com/it-jobs/docker?click_source=Skill+tag","OCR","https://itviec.com/it-jobs/ocr?click_source=Skill+tag","Python","https://itviec.com/it-jobs/python?click_source=Skill+tag","Computer Vision","https://itviec.com/it-jobs/computer-vision?click_source=Skill+tag",""
"HOT","Posted
11 days ago","AI Tech Lead (LLM, Python)","https://itviec.com/companies/cube-system-viet-nam?lab_feature=preview_jd_page","","Cube System Việt Nam","https://itviec.com/sign_in?job=ai-tech-lead-llm-python-cube-system-viet-nam-5338&job_index=9&view_salary_source=search_page","AI / Machine Learning Engineer","https://itviec.com/it-jobs/ai-machine-learning-engineer","At office","Ho Chi Minh","AI","https://itviec.com/it-jobs/ai?click_source=Skill+tag","Kubernetes","https://itviec.com/it-jobs/kubernetes?click_source=Skill+tag","DevOps","https://itviec.com/it-jobs/devops?click_source=Skill+tag","Docker","https://itviec.com/it-jobs/docker?click_source=Skill+tag","Python","https://itviec.com/it-jobs/python?click_source=Skill+tag","LLM","https://itviec.com/it-jobs/llm?click_source=Skill+tag",""
"HOT","Posted
11 days ago","HO - ETL Specialist (SQL, Python)","https://itviec.com/companies/ngan-hang-a-chau-acb?lab_feature=preview_jd_page","","Ngân Hàng Á Châu | ACB","https://itviec.com/sign_in?job=ho-etl-specialist-sql-python-ngan-hang-a-chau-acb-2942&job_index=10&view_salary_source=search_page","Data Engineer","https://itviec.com/it-jobs/data-engineer","At office","Ho Chi Minh","ELT","https://itviec.com/it-jobs/elt?click_source=Skill+tag","Python","https://itviec.com/it-jobs/python?click_source=Skill+tag","PostgreSql","https://itviec.com/it-jobs/postgresql?click_source=Skill+tag","Oracle","https://itviec.com/it-jobs/oracle?click_source=Skill+tag","Database","https://itviec.com/it-jobs/database?click_source=Skill+tag","SQL","https://itviec.com/it-jobs/sql?click_source=Skill+tag",""
"HOT","Posted
11 days ago","HO - AI Engineer (Python, Machine Learning)","https://itviec.com/companies/ngan-hang-a-chau-acb?lab_feature=preview_jd_page","","Ngân Hàng Á Châu | ACB","https://itviec.com/sign_in?job=ho-ai-engineer-python-machine-learning-ngan-hang-a-chau-acb-2045&job_index=11&view_salary_source=search_page","AI / Machine Learning Engineer","https://itviec.com/it-jobs/ai-machine-learning-engineer","At office","Ho Chi Minh","AI","https://itviec.com/it-jobs/ai?click_source=Skill+tag","TensorFlow","https://itviec.com/it-jobs/tensorflow?click_source=Skill+tag","PyTorch","https://itviec.com/it-jobs/pytorch?click_source=Skill+tag","LLM","https://itviec.com/it-jobs/llm?click_source=Skill+tag","Machine Learning","https://itviec.com/it-jobs/machine-learning?click_source=Skill+tag","Python","https://itviec.com/it-jobs/python?click_source=Skill+tag",""
"HOT","Posted
11 days ago","HO - Business Intelligence Executive","https://itviec.com/companies/ngan-hang-a-chau-acb?lab_feature=preview_jd_page","","Ngân Hàng Á Châu | ACB","https://itviec.com/sign_in?job=ho-business-intelligence-executive-ngan-hang-a-chau-acb-1443&job_index=12&view_salary_source=search_page","BI Analyst / BI Developer","https://itviec.com/it-jobs/bi-analyst-bi-developer","At office","Ho Chi Minh","Business Intelligence","https://itviec.com/it-jobs/business-intelligence?click_source=Skill+tag","Tableau","https://itviec.com/it-jobs/tableau?click_source=Skill+tag","SQL","https://itviec.com/it-jobs/sql?click_source=Skill+tag","Power BI","https://itviec.com/it-jobs/power-bi?click_source=Skill+tag","","","","","+1"
"HOT","Posted
11 days ago","Technical Architect (Banking, Securities)","https://itviec.com/companies/hsc?lab_feature=preview_jd_page","","HSC","https://itviec.com/sign_in?job=technical-architect-banking-securities-hsc-3548&job_index=13&view_salary_source=search_page","Software/Technical Architect","https://itviec.com/it-jobs/software-technical-architect","At office","Ho Chi Minh","Solution Architecture","https://itviec.com/it-jobs/solution-architecture?click_source=Skill+tag","Cloud","https://itviec.com/it-jobs/cloud?click_source=Skill+tag","Java","https://itviec.com/it-jobs/java?click_source=Skill+tag","Enterprise Architecture","https://itviec.com/it-jobs/enterprise-architecture?click_source=Skill+tag","","","","","+2"
"HOT","Posted
11 days ago","Technical Lead (Golang, Java, NodeJS, IOS)","https://itviec.com/companies/rontech?lab_feature=preview_jd_page","","RONTECH","https://itviec.com/sign_in?job=technical-lead-golang-java-nodejs-ios-rontech-1055&job_index=14&view_salary_source=search_page","Software/Technical Architect","https://itviec.com/it-jobs/software-technical-architect","At office","Ho Chi Minh","Golang","https://itviec.com/it-jobs/golang?click_source=Skill+tag","Leadership","https://itviec.com/it-jobs/leadership?click_source=Skill+tag","Java","https://itviec.com/it-jobs/java?click_source=Skill+tag","Python","https://itviec.com/it-jobs/python?click_source=Skill+tag","NodeJS","https://itviec.com/it-jobs/nodejs?click_source=Skill+tag","","",""
"HOT","Posted
11 days ago","04 Senior Fullstack Dev (Golang, Java, NodeJS, IOS)","https://itviec.com/companies/rontech?lab_feature=preview_jd_page","","RONTECH","https://itviec.com/sign_in?job=04-senior-fullstack-dev-golang-java-nodejs-ios-rontech-1029&job_index=15&view_salary_source=search_page","Fullstack Developer","https://itviec.com/it-jobs/fullstack-developer","At office","Ho Chi Minh","Golang","https://itviec.com/it-jobs/golang?click_source=Skill+tag","NodeJS","https://itviec.com/it-jobs/nodejs?click_source=Skill+tag","iOS","https://itviec.com/it-jobs/ios?click_source=Skill+tag","Android","https://itviec.com/it-jobs/android?click_source=Skill+tag","ReactJS","https://itviec.com/it-jobs/reactjs?click_source=Skill+tag","Python","https://itviec.com/it-jobs/python?click_source=Skill+tag",""
"HOT","Posted
11 days ago","Business Analyst (BA)","https://itviec.com/companies/rontech?lab_feature=preview_jd_page","","RONTECH","https://itviec.com/sign_in?job=business-analyst-ba-rontech-5125&job_index=16&view_salary_source=search_page","Business Analyst","https://itviec.com/it-jobs/business-analyst","At office","Ho Chi Minh","Business Analysis","https://itviec.com/it-jobs/business-analysis?click_source=Skill+tag","Jira","https://itviec.com/it-jobs/jira?click_source=Skill+tag","","","","","","","","",""
"HOT","Posted
11 days ago","Engineering Manager","https://itviec.com/companies/vietlink?lab_feature=preview_jd_page","","Vietlink","https://itviec.com/sign_in?job=engineering-manager-vietlink-5113&job_index=17&view_salary_source=search_page","Manager","https://itviec.com/it-jobs/manager","At office","Ho Chi Minh","AWS","https://itviec.com/it-jobs/aws?click_source=Skill+tag","Team Management","https://itviec.com/it-jobs/team-management?click_source=Skill+tag","DevOps","https://itviec.com/it-jobs/devops?click_source=Skill+tag","Software Architecture","https://itviec.com/it-jobs/software-architecture?click_source=Skill+tag","","","","","+2"
"HOT","Posted
11 days ago","Engineering Team Lead (AI-native, Java, English)","https://itviec.com/companies/hrs-group?lab_feature=preview_jd_page","","HRS Group","https://itviec.com/sign_in?job=engineering-team-lead-ai-native-java-english-hrs-group-1509&job_index=18&view_salary_source=search_page","Manager","https://itviec.com/it-jobs/manager","Hybrid","Ho Chi Minh","Java","https://itviec.com/it-jobs/java?click_source=Skill+tag","English","https://itviec.com/it-jobs/english?click_source=Skill+tag","NextJS","https://itviec.com/it-jobs/nextjs?click_source=Skill+tag","AI","https://itviec.com/it-jobs/ai?click_source=Skill+tag","","","","",""
"HOT","Posted
11 days ago","Chuyên gia Core banking - HDFG","https://itviec.com/companies/hdbank?lab_feature=preview_jd_page","","HDBank","https://itviec.com/sign_in?job=chuyen-gia-core-banking-hdfg-hdbank-3744&job_index=19&view_salary_source=search_page","Banking & Financial Systems Developer","https://itviec.com/it-jobs/banking-financial-systems-developer","At office","Ho Chi Minh","Cloud","https://itviec.com/it-jobs/cloud?click_source=Skill+tag","Oracle","https://itviec.com/it-jobs/oracle?click_source=Skill+tag","DevOps","https://itviec.com/it-jobs/devops?click_source=Skill+tag","AWS","https://itviec.com/it-jobs/aws?click_source=Skill+tag","API","https://itviec.com/it-jobs/api?click_source=Skill+tag","Microservices","https://itviec.com/it-jobs/microservices?click_source=Skill+tag",""
"HOT","Posted
11 days ago","Engineering Manager (HRM, SaaS, Golang, Microservices)","https://itviec.com/companies/cadena-vietnam?lab_feature=preview_jd_page","https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6Mjc4ODc2NCwicHVyIjoiYmxvYl9pZCJ9fQ==--bc44b10e0ec78682d4ae3907e8bbb3dffd1ba1ed/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemVfdG9fZml0IjpbMTAwLDEwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--38cf628da18014271cd7a04458be413e21f554ca/cadena.jpg","Cadena Vietnam","https://itviec.com/sign_in?job=engineering-manager-hrm-saas-golang-microservices-cadena-vietnam-2053&job_index=0&view_salary_source=search_page","Manager","https://itviec.com/it-jobs/manager","At office","Ho Chi Minh","Team Management","https://itviec.com/it-jobs/team-management?click_source=Skill+tag","MariaDB","https://itviec.com/it-jobs/mariadb?click_source=Skill+tag","Microservices Architecture","https://itviec.com/it-jobs/microservices-architecture?click_source=Skill+tag","","","","","","","+3"
"HOT","Posted
11 days ago","SAP IT Project Lead (Test/ Data/ Cutover/ Cloud)","https://itviec.com/companies/accenture?lab_feature=preview_jd_page","https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6Mjg4NDkxMywicHVyIjoiYmxvYl9pZCJ9fQ==--0640ba5f6948676ef2cd460a191662517dbdb99d/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fZml0IjpbMTAwLDEwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--2c09c01614b0eadd76dc50ef69cc03e9b7dc664e/Acc_Logo_Black_Purple_RGB.png","Accenture","https://itviec.com/sign_in?job=sap-it-project-lead-test-data-cutover-cloud-accenture-1316&job_index=1&view_salary_source=search_page","Project Manager","https://itviec.com/it-jobs/project-manager","At office","Ho Chi Minh","SAP","https://itviec.com/it-jobs/sap?click_source=Skill+tag","Project Management","https://itviec.com/it-jobs/project-management?click_source=Skill+tag","Cloud","https://itviec.com/it-jobs/cloud?click_source=Skill+tag","Agile","https://itviec.com/it-jobs/agile?click_source=Skill+tag","Database","https://itviec.com/it-jobs/database?click_source=Skill+tag","Tester","https://itviec.com/it-jobs/tester?click_source=Skill+tag",""
"HOT","Posted
11 days ago","Automation Test Engineer","https://itviec.com/companies/ssi-securities-corporation?lab_feature=preview_jd_page","https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6Nzk3NDkzLCJwdXIiOiJibG9iX2lkIn19--3368b4bee17942a22de5b7f4a75e6415f5bbf1b3/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemVfdG9fZml0IjpbMTAwLDEwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--38cf628da18014271cd7a04458be413e21f554ca/saigon-securities-inc-logo.jpg","SSI Securities Corporation","https://itviec.com/sign_in?job=automation-test-engineer-ssi-securities-corporation-1035&job_index=2&view_salary_source=search_page","Automation Tester","https://itviec.com/it-jobs/automation-tester","At office","Ha Noi","Automation Test","https://itviec.com/it-jobs/automation-test?click_source=Skill+tag","Cucumber","https://itviec.com/it-jobs/cucumber?click_source=Skill+tag","Selenium","https://itviec.com/it-jobs/selenium?click_source=Skill+tag","C#","https://itviec.com/it-jobs/csharp?click_source=Skill+tag","JavaScript","https://itviec.com/it-jobs/javascript?click_source=Skill+tag","","","+1"
"HOT","Posted
11 days ago",".NET Developer (Angular, C#, RESTful API, SQL)","https://itviec.com/companies/lac-viet-computing-corporation?lab_feature=preview_jd_page","https://itviec.com/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6MTA1MjQ5MSwicHVyIjoiYmxvYl9pZCJ9fQ==--8fe685f8530d6cf755434392f7ad1b6351baff83/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fZml0IjpbMTAwLDEwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--2c09c01614b0eadd76dc50ef69cc03e9b7dc664e/lac-viet-computing-corporation-logo.png","Lac Viet Computing Corporation","https://itviec.com/sign_in?job=net-developer-angular-c-restful-api-sql-lac-viet-computing-corporation-0848&job_index=3&view_salary_source=search_page","Fullstack Developer","https://itviec.com/it-jobs/fullstack-developer","At office","Ho Chi Minh",".NET","https://itviec.com/it-jobs/.net?click_source=Skill+tag","ReactJS","https://itviec.com/it-jobs/reactjs?click_source=Skill+tag","Docker","https://itviec.com/it-jobs/docker?click_source=Skill+tag","MySQL","https://itviec.com/it-jobs/mysql?click_source=Skill+tag","API","https://itviec.com/it-jobs/api?click_source=Skill+tag","Angular","https://itviec.com/it-jobs/angular?click_source=Skill+tag",""
"HOT","Posted
11 days ago","Backend Developer (Java)","https://itviec.com/companies/hdbank?lab_feature=preview_jd_page","","HDBank","https://itviec.com/sign_in?job=backend-developer-java-hdbank-5553&job_index=4&view_salary_source=search_page","Backend Developer","https://itviec.com/it-jobs/backend-developer","At office","Ho Chi Minh","Java","https://itviec.com/it-jobs/java?click_source=Skill+tag","OOP","https://itviec.com/it-jobs/oop?click_source=Skill+tag","PL/SQL","https://itviec.com/it-jobs/pl-sql?click_source=Skill+tag",".NET","https://itviec.com/it-jobs/.net?click_source=Skill+tag","Oracle","https://itviec.com/it-jobs/oracle?click_source=Skill+tag","SQL","https://itviec.com/it-jobs/sql?click_source=Skill+tag",""
"HOT","Posted
11 days ago","React Native Lead - Sign-on Bonus","https://itviec.com/companies/kms-technology?lab_feature=preview_jd_page","","KMS Technology","https://itviec.com/sign_in?job=react-native-lead-sign-on-bonus-kms-technology-1558&job_index=5&view_salary_source=search_page","Manager","https://itviec.com/it-jobs/manager","Hybrid","Ho Chi Minh","React Native","https://itviec.com/it-jobs/react-native?click_source=Skill+tag","JSON","https://itviec.com/it-jobs/json?click_source=Skill+tag","GraphQL","https://itviec.com/it-jobs/graphql?click_source=Skill+tag","Redux","https://itviec.com/it-jobs/redux?click_source=Skill+tag","English","https://itviec.com/it-jobs/english?click_source=Skill+tag","JavaScript","https://itviec.com/it-jobs/javascript?click_source=Skill+tag",""
"HOT","Posted
11 days ago","Jr. Fullstack .Net Developer (ASP.NET, ReactJS, .NET 8)","https://itviec.com/companies/live-payments?lab_feature=preview_jd_page","","Live Payments","https://itviec.com/sign_in?job=jr-fullstack-net-developer-asp-net-reactjs-net-8-live-payments-1926&job_index=6&view_salary_source=search_page","Fullstack Developer","https://itviec.com/it-jobs/fullstack-developer","At office","Ho Chi Minh",".NET","https://itviec.com/it-jobs/.net?click_source=Skill+tag","ReactJS","https://itviec.com/it-jobs/reactjs?click_source=Skill+tag","SQL","https://itviec.com/it-jobs/sql?click_source=Skill+tag","","","","","","",""
"HOT","Posted
11 days ago","Manual Test Engineer (Automotive Domain_From 1 YOE)","https://itviec.com/companies/lg-electronics-development-vietnam-lgedv?lab_feature=preview_jd_page","","LG Electronics Development Vietnam (LGEDV)","https://itviec.com/sign_in?job=manual-test-engineer-automotive-domain_from-1-yoe-lg-electronics-development-vietnam-lgedv-1533&job_index=7&view_salary_source=search_page","Manual Tester","https://itviec.com/it-jobs/manual-tester","At office","Ha Noi","QA QC","https://itviec.com/it-jobs/qa-qc?click_source=Skill+tag","English","https://itviec.com/it-jobs/english?click_source=Skill+tag","Embedded","https://itviec.com/it-jobs/embedded?click_source=Skill+tag","Tester","https://itviec.com/it-jobs/tester?click_source=Skill+tag","","","","",""
"HOT","Posted
11 days ago","Technical Lead (NodeJS, ReactJS, .NET)","https://itviec.com/companies/mobifone-solutions?lab_feature=preview_jd_page","","MobiFone Solutions","https://itviec.com/sign_in?job=technical-lead-nodejs-reactjs-net-mobifone-solutions-2204&job_index=8&view_salary_source=search_page","Fullstack Developer","https://itviec.com/it-jobs/fullstack-developer","At office","Ha Noi","NodeJS","https://itviec.com/it-jobs/nodejs?click_source=Skill+tag","Leadership","https://itviec.com/it-jobs/leadership?click_source=Skill+tag","Docker","https://itviec.com/it-jobs/docker?click_source=Skill+tag","Kubernetes","https://itviec.com/it-jobs/kubernetes?click_source=Skill+tag",".NET","https://itviec.com/it-jobs/.net?click_source=Skill+tag","ReactJS","https://itviec.com/it-jobs/reactjs?click_source=Skill+tag",""
